iter,method,num_pps,selection,gof,mu_1,mu_2,mu_3,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,sigma_9,betaS,ProbInclude,p_lower_ 1,p_lower_ 2,p_lower_ 3,p_lower_ 4,p_lower_ 5,p_lower_ 6,p_lower_ 7,p_lower_ 8,p_lower_ 9,p_lower_10,p_lower_11,p_lower_12,p_lower_13,p_lower_14,p_lower_15,p_lower_16,p_lower_17,p_lower_18,p_lower_19,p_lower_20,p_lower_21,p_lower_22,p_upper_ 1,p_upper_ 2,p_upper_ 3,p_upper_ 4,p_upper_ 5,p_upper_ 6,p_upper_ 7,p_upper_ 8,p_upper_ 9,p_upper_10,p_upper_11,p_upper_12,p_upper_13,p_upper_14,p_upper_15,p_upper_16,p_upper_17,p_upper_18,p_upper_19,p_upper_20,p_upper_21,p_upper_22,Pfinal_ 1,Pfinal_ 2,Pfinal_ 3,Pfinal_ 4,Pfinal_ 5,Pfinal_ 6,Pfinal_ 7,Pfinal_ 8,Pfinal_ 9,Pfinal_10,Pfinal_11,Pfinal_12,Pfinal_13,Pfinal_14,Pfinal_15,Pfinal_16,Pfinal_17,Pfinal_18,Pfinal_19,Pfinal_20,Pfinal_21,Pfinal_22,VPChar_1,VPChar_2,VPChar_3,time_per_pp,time_per_vp
118,MH,1000,0,0.0864972008544602,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.47869210753054,0.027166864134069,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.519322576792485,4.78067937859903,0.219350339350987,1.08334929315578,1.20903161115224,0.424946457885234,0.0956391614135971,0.0175869555907087,10.8194386115284,0.981056100681044,11.4980735920733,0.0389871984919283,2.10273019546942,0.286760790278443,1.39755907722257,0.0399666037601783,8.91311089268085,0.0813550421006578,0.409747359211398,3.21160798420444,0.516469613293435,0.810326044846161,51.9496345075447,128.363842867415,210.359750637755,0.0176300000000047,0.0743881856540281
118,MH,1000,0,0.0864972008544602,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.47869210753054,0.0235630754288591,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.469598684957816,3.96950447050373,0.214210865057598,1.22308777628738,1.30299246048961,0.512907672907651,0.090052672841308,0.0195985232687654,11.7499808241619,1.30081685846471,13.1438125237363,0.0393285546341311,1.33537527944669,0.302523417824143,1.1393351456294,0.0513720064828845,8.87713870085833,0.08152055096896,0.428236561454005,2.92788568849,0.498459747085754,0.757509684718713,51.7777731419572,114.458731329436,202.876476747229,0.0176300000000047,0.0743881856540281
118,MH,1000,0,0.0864972008544602,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.47869210753054,0.0555483468841815,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.353545807511437,4.25847103004817,0.217125079414019,1.37610948495381,1.16391289096613,0.551215074326554,0.0344882699619399,0.0319998702425959,9.75638209067815,1.16558716844159,15.6512044490239,0.0543366688331196,1.47250093427034,0.293283218264437,1.0664407306303,0.0572909602929796,7.08213669705849,0.0912862505590987,0.413648623981592,2.11484685831929,0.499547740777732,0.768828513988004,42.6484727317248,132.696237709228,215.243837361111,0.0176300000000047,0.0743881856540281
118,MH,1000,0,0.0864972008544602,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.47869210753054,0.084932731417326,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.299438212179818,4.0121460133842,0.252434484547537,1.2520153450425,1.20839524586991,0.66889385768118,0.0505022713781889,0.0454260767843099,9.29714807452523,1.36708875503192,12.7432260505618,0.0544256351989001,2.34338072845622,0.286776300158038,1.24428999919105,0.0690673956336347,7.33835603634396,0.0891348063439201,0.429869856966464,2.07764747763864,0.487099895700111,0.838211365740295,43.2036005909456,129.397232937576,197.576636111997,0.0176300000000047,0.0743881856540281
118,MH,1000,0,0.0864972008544602,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.47869210753054,0.0419711254564307,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.252063669801652,3.01126092305817,0.21485291377181,1.40955692793078,1.31728937529711,0.885600618339251,0.023302,0.0469126961293512,9.55979110766487,1.21065319641572,10.3932782794509,0.0407652782457269,1.81997710696425,0.26430925354827,1.35826425678678,0.0761880676370008,9.81787604509271,0.0887045290123533,0.398393519556206,2.65327417603409,0.498390682475565,0.751460395720935,54.1964853772769,127.944811653908,224.458035263962,0.0176300000000047,0.0743881856540281
118,MH,1000,0,0.0864972008544602,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.47869210753054,0.0624598120651499,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.217051421133453,3.13801933037028,0.189757146654769,1.54299631474036,1.70537756276947,0.879306757785516,0.0454720167864874,0.0603215736580286,10.9531077969533,1.64418751967357,11.2099804090471,0.0542550307561607,2.15603848383961,0.274898109543584,1.62395277822613,0.0628801970319518,10.3424745567308,0.0859850579558638,0.46624676536042,3.48876170198681,0.513055582863408,0.75672862974627,54.1368935296982,103.810161186517,191.31970531432,0.0176300000000047,0.0743881856540281
118,MH,1000,0,0.0864972008544602,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.47869210753054,0.0644460635648422,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.15518961980073,3.40300142187284,0.154862619603962,1.62849780031982,2.05348688449462,0.95771335936735,0.0824859583074248,0.0592404457671331,11.4820433700066,1.54391378625485,12.0353079075359,0.057576612153161,2.39982254128295,0.262681136328594,1.56549533375148,0.0607469390716774,8.09023103889536,0.0938841668971682,0.60185802909584,3.65820927463351,0.524802239023489,0.697710330618299,47.4468214360183,82.762224367422,166.066570543186,0.0176300000000047,0.0743881856540281
118,MH,1000,0,0.0864972008544602,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.47869210753054,0.0196162268272652,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.077282864291497,3.4851912207083,0.196081635579856,1.48240754905933,2.36676715388743,1.15605948504264,0.068770853168525,0.0468819570185068,10.3435953342691,2.08518251881056,13.1306798044653,0.0724641223177587,2.99454953205797,0.293942795661395,1.30011410578577,0.0484829962755305,7.8006478333184,0.100477958289627,0.643044456004472,4.18170552864703,0.519665719965211,0.743438592994086,39.959430577556,69.8187860548281,133.872750000003,0.0176300000000047,0.0743881856540281
118,MH,1000,0,0.0864972008544602,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.47869210753054,0.0858024256642146,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.0423501121116721,3.14577446647048,0.180708225285417,1.57493165734104,1.98657344727059,1.28965015202198,0.023302,0.0449411303717503,11.2836249849222,2.59673013632986,16.3241545732408,0.0677974242912389,3.35361548276242,0.297417564721498,1.14289259996667,0.0493372079489278,11.0525320583169,0.110371919740684,0.670826789057609,4.41008562250184,0.529585414954728,0.784679135406336,42.1700704201772,101.927047217502,172.066537164791,0.0176300000000047,0.0743881856540281
118,MH,1000,1,0.0864972008544602,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.47869210753054,0.057257910470211,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.0362,2.99953256405451,0.148893435671848,1.37940888684947,1.91746539528572,1.34822394062521,0.0609750296879805,0.0575443975292394,10.3549647822616,2.52002957403143,17.9686679466055,0.064013729938291,2.91285777166663,0.266506603361132,1.14005478803239,0.0637760153675053,7.82830612865116,0.109029031678541,0.60188885429904,4.65279054268697,0.504208172692818,0.874885839913138,35.760893777355,99.4368727501693,149.417862736919,0.0176300000000047,0.0743881856540281
