iter,method,num_pps,selection,gof,mu_1,mu_2,mu_3,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,sigma_9,betaS,ProbInclude,p_lower_ 1,p_lower_ 2,p_lower_ 3,p_lower_ 4,p_lower_ 5,p_lower_ 6,p_lower_ 7,p_lower_ 8,p_lower_ 9,p_lower_10,p_lower_11,p_lower_12,p_lower_13,p_lower_14,p_lower_15,p_lower_16,p_lower_17,p_lower_18,p_lower_19,p_lower_20,p_lower_21,p_lower_22,p_upper_ 1,p_upper_ 2,p_upper_ 3,p_upper_ 4,p_upper_ 5,p_upper_ 6,p_upper_ 7,p_upper_ 8,p_upper_ 9,p_upper_10,p_upper_11,p_upper_12,p_upper_13,p_upper_14,p_upper_15,p_upper_16,p_upper_17,p_upper_18,p_upper_19,p_upper_20,p_upper_21,p_upper_22,Pfinal_ 1,Pfinal_ 2,Pfinal_ 3,Pfinal_ 4,Pfinal_ 5,Pfinal_ 6,Pfinal_ 7,Pfinal_ 8,Pfinal_ 9,Pfinal_10,Pfinal_11,Pfinal_12,Pfinal_13,Pfinal_14,Pfinal_15,Pfinal_16,Pfinal_17,Pfinal_18,Pfinal_19,Pfinal_20,Pfinal_21,Pfinal_22,VPChar_1,VPChar_2,VPChar_3,time_per_pp,time_per_vp
67,NSA,500,0,0.0778988594830617,3.94418598402665,4.64235150199378,5.19760658095589,0.0674056902674009,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.16898918100709,0.0619444108538449,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.815411589313835,6.95076370284595,0.388860800951327,0.356775758156553,1.94057944956052,2.36563715222775,0.168473010082862,0.0795284311496443,2.67161746807796,5.88538713280834,19.2973072372257,0.040865920971813,5.84726250341444,0.319443919625665,1.94883822742498,0.0829721151198002,17.9709554788275,0.0887070829369252,0.999909215310745,0.818269471899552,0.595140810463411,0.762221984831883,51.7642611436463,101.384494790347,184.776030428559,1.70382000000001,3.42127056000001
67,NSA,500,0,0.0778988594830617,3.94418598402665,4.64235150199378,5.19760658095589,0.0674056902674009,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.16898918100709,0.0406781738949413,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.0548729355862342,4.34003442597866,0.151963466781208,0.0959496751983,1.15354869585455,0.557632845513205,0.0543504955785428,0.0250472501051447,9.01968739772301,0.265422897403541,5.12023656096516,0.0695918600197105,9.35132057157824,0.235355950822412,0.865575411164834,0.0364513742974016,8.84317335837159,0.0724829303563132,0.3703015508968,10.8096471845578,0.402208689750959,0.772417635262986,50.3377156686248,100.213061651857,180.077194775336,1.70382000000001,3.42127056000001
67,NSA,500,0,0.0778988594830617,3.94418598402665,4.64235150199378,5.19760658095589,0.0674056902674009,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.16898918100709,0.050798299505273,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.219872289430298,3.64036757657569,0.267011997096699,0.378530436130078,0.798685380770791,0.416129900443354,0.0667009319790533,0.0799989543266778,2.11482656881849,1.96148318323769,30.3092413685494,0.109895653179131,4.64632579133051,0.128865435262154,2.90434466068548,0.0978746533875943,13.3920991058527,0.102978754463879,0.236206356128799,9.71637906388734,0.627009294149444,0.748427697970868,47.7517690213581,92.4683061250706,171.301854588434,1.70382000000001,3.42127056000001
67,NSA,500,1,0.0778988594830617,3.94418598402665,4.64235150199378,5.19760658095589,0.0674056902674009,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.16898918100709,0.0436586558907153,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.619788647023846,2.26446198283674,0.334070199795702,1.21816063216939,1.68379673112149,1.48664503360955,0.266840479001932,0.0299220059217104,7.00489559773379,3.09015268213703,77.5716722445313,0.0886441810377185,3.91439661857297,0.210980332174789,0.161910591428617,0.0192940371763821,17.0563211317126,0.0390041688147042,0.637455379164246,11.8536097160882,0.553993580464993,0.823047670749651,55.0585475198743,116.68585252279,196.831444363759,1.70382000000001,3.42127056000001
67,NSA,500,1,0.0778988594830617,3.94418598402665,4.64235150199378,5.19760658095589,0.0674056902674009,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.16898918100709,0.161372057482116,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.741861825630306,0.71234209296627,0.31819749105545,0.83191164895141,1.10165848681792,0.463522209499029,0.255906509251035,0.00803701288220562,9.39989056673394,2.36350027396206,86.1096473861915,0.041527658329922,2.18809855661092,0.0918225415246474,0.652388419934634,0.0408843405920076,12.3526030484157,0.0197239115012767,0.309584407952591,5.47601519630326,0.515699377997275,0.787667743151347,54.3931682154127,77.2464326043001,152.462986709246,1.70382000000001,3.42127056000001
67,NSA,500,0,0.0778988594830617,3.94418598402665,4.64235150199378,5.19760658095589,0.0674056902674009,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.16898918100709,0.102229496388021,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.676192341553303,3.59672982258301,0.0959847548969837,0.920847956980544,1.76976361565911,0.729336819131708,0.145280475271281,0.0857586793135364,19.3343318419694,5.03196013224843,49.4815798470646,0.132405051256942,3.86115177316041,0.279227005586346,2.84189483727402,0.0640992675683778,25.4594151728356,0.0692984580341779,0.465971894023203,6.33252413610581,0.663453730121272,0.804730810021579,61.5239298176654,92.3395179513854,176.269776256563,1.70382000000001,3.42127056000001
67,NSA,500,0,0.0778988594830617,3.94418598402665,4.64235150199378,5.19760658095589,0.0674056902674009,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.16898918100709,0.0827848567548002,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.647547361437292,0.0631818221225092,0.339075433451488,1.82880047444756,2.21025493182692,1.47399934085208,0.427636666294645,0.0995760543449509,12.8710395709462,5.61126347451887,45.4811836611652,0.0283602463129214,8.15987231215698,0.13923866241248,2.86366265739821,0.135370745612242,30.4946277214104,0.0908743198510357,1.01644530513004,9.88901553557869,0.497208488589604,0.808898079011406,62.0190796822031,88.435648114229,171.347622311839,1.70382000000001,3.42127056000001
67,NSA,500,1,0.0778988594830617,3.94418598402665,4.64235150199378,5.19760658095589,0.0674056902674009,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.16898918100709,0.0630023557512574,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.0520506366222764,3.81262440041765,0.152774560220793,0.0785997298323129,2.17591675286229,2.29585012052969,0.411414360252776,0.140003216416717,0.792674856334022,4.82379621787916,20.4023895052752,0.0213058047625262,2.48976583032858,0.40714177111019,2.02577772505853,0.0774448207472565,2.67336363917476,0.00516730714237453,1.20398131759338,2.17275281237078,0.641791083366829,0.737548958252843,43.2162605888272,87.8636273086184,162.345474080981,1.70382000000001,3.42127056000001
67,NSA,500,1,0.0778988594830617,3.94418598402665,4.64235150199378,5.19760658095589,0.0674056902674009,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.16898918100709,0.140974111429627,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,1.22292900370358,1.96390152541085,0.162522439023008,0.812767553787416,2.01729513404869,1.42174541042629,0.405938033634147,0.0577406839567137,14.3049038723717,2.07336283829894,57.2122265700704,0.0198959838767217,2.29614654211456,0.297949640782677,0.812912115204953,0.0774617174309114,6.50987505553405,0.0930627246728636,1.12352047666186,2.24765824140634,0.435976942128487,0.834228574238688,45.8827136230182,112.247812528707,180.435540024515,1.70382000000001,3.42127056000001
67,NSA,500,1,0.0778988594830617,3.94418598402665,4.64235150199378,5.19760658095589,0.0674056902674009,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,6.16898918100709,0.127143996864701,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.217630871427764,11.0630410436584,0.394900393468825,0.87688967408087,0.498605369986067,0.49916152838876,0.579462676018866,0.0664469742039152,3.78294245335642,3.11225054339807,21.7790421644957,0.08215286268676,3.80511825356051,0.299549549432369,0.84171604066624,0.10520646297699,9.59557676014515,0.104750004161563,0.346510731114977,1.04022744197239,0.542133294861056,0.764985990674265,55.6081987701296,99.5206963549713,185.702994711756,1.70382000000001,3.42127056000001
