iter,method,num_pps,selection,gof,mu_1,mu_2,mu_3,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,sigma_9,betaS,ProbInclude,p_lower_ 1,p_lower_ 2,p_lower_ 3,p_lower_ 4,p_lower_ 5,p_lower_ 6,p_lower_ 7,p_lower_ 8,p_lower_ 9,p_lower_10,p_lower_11,p_lower_12,p_lower_13,p_lower_14,p_lower_15,p_lower_16,p_lower_17,p_lower_18,p_lower_19,p_lower_20,p_lower_21,p_lower_22,p_upper_ 1,p_upper_ 2,p_upper_ 3,p_upper_ 4,p_upper_ 5,p_upper_ 6,p_upper_ 7,p_upper_ 8,p_upper_ 9,p_upper_10,p_upper_11,p_upper_12,p_upper_13,p_upper_14,p_upper_15,p_upper_16,p_upper_17,p_upper_18,p_upper_19,p_upper_20,p_upper_21,p_upper_22,Pfinal_ 1,Pfinal_ 2,Pfinal_ 3,Pfinal_ 4,Pfinal_ 5,Pfinal_ 6,Pfinal_ 7,Pfinal_ 8,Pfinal_ 9,Pfinal_10,Pfinal_11,Pfinal_12,Pfinal_13,Pfinal_14,Pfinal_15,Pfinal_16,Pfinal_17,Pfinal_18,Pfinal_19,Pfinal_20,Pfinal_21,Pfinal_22,VPChar_1,VPChar_2,VPChar_3,time_per_pp,time_per_vp
75,GA,500,0,0.20866768729182,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,5.13793007757241,0.018095318261411,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.0379826126542307,1.28396615314386e-14,0.294251772352041,0.342798529951354,0.565940197579434,0.548845152765466,0.296198413547141,0.0257933224165465,0.164367259171203,1.23398337748285,15.4536701610948,0.0108942846340656,3.786196827269,0.405449455373285,3.50691041546678e-08,0.12027741568059,6.59345814304246,4.61438539102508e-20,0.508695557723451,4.63615421152133,0.655185153955049,0.804983822584957,30.5902779562876,85.6066838017966,136.936121686286,0.377020000000019,2.8028961616163
75,GA,500,0,0.20866768729182,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,5.13793007757241,0.0303619706636146,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.0379826126542307,6.48164984479663e-09,0.368789437997569,0.0137095909792714,0.565940197579434,0.171693673723488,0.296198413547141,0.0790575417873726,17.1683730072802,1.23398337748285,15.4536701610948,0.0108942846340656,0.710430456712727,0.405449455373285,3.50691041546678e-08,0.0287746087082037,6.59345814304246,1.85098704982186e-06,0.644924663977336,0.603122045352762,0.655185153955049,0.804983822584957,39.9811263276086,130.741716822459,202.396460840323,0.377020000000019,2.8028961616163
75,GA,500,0,0.20866768729182,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,5.13793007757241,1.34586000587019e-11,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.0396367504524013,6.02022406613919e-17,0.459427709002287,0.797041196555682,1.94989720706041,0.774720273521225,0.25981360300877,0.0104212255325019,2.45657638409802,0.818652609933399,11.6431183987069,0.0211007731327035,7.60260388939808,0.385682819923454,2.09526472781071e-06,0.0399207958762049,16.3872296053173,4.61438539102508e-20,0.537395926282574,4.54148527639226,0.618349676974052,0.313809933750016,46.9350944153106,32.4053890988774,150.199477131416,0.377020000000019,2.8028961616163
75,GA,500,0,0.20866768729182,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,5.13793007757241,0.0153097013244538,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.0396367504524013,3.2507375856613e-10,0.459427709002287,0.0908715717956501,0.774478741156521,0.327763499503104,0.178553114501717,0.0178044914519457,7.79452757714566,2.18178681589159,5.35557942654761,0.0108942846340656,0.435583577091215,0.166316580294777,0.00212938918992202,0.0539738745310173,6.56799376558914,0.0361247433023411,0.590940669147643,4.63615421152133,0.514087185925796,0.804983822584957,40.6911096228543,72.028045382528,130.168740553663,0.377020000000019,2.8028961616163
75,GA,500,0,0.20866768729182,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,5.13793007757241,0.00536142911482902,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.0396367504524013,4.26269143120873e-10,0.459427709002287,0.342798529951354,0.776611404998874,0.548845152765466,0.289405200518164,0.0104212255325019,16.4367259171203,2.42014171632653,9.71367405641821,0.00951432814840514,3.786196827269,0.234113845269742,1.45829071502724e-08,0.12027741568059,10.5982320897018,4.61438539102508e-20,0.491492420750664,4.54148527639226,0.655185153955049,0.804983822584957,41.7230328086576,67.9876545158765,126.181443783371,0.377020000000019,2.8028961616163
75,GA,500,0,0.20866768729182,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,5.13793007757241,0.0135560742006984,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.0402146010867358,7.48196807081963e-17,0.294251772352041,0.369382786595224,0.856523484029133,0.157851498681888,0.204718348928626,0.0141036953006596,8.50208076132944,2.30409940717672,39.9940130229274,0.0116183849949063,3.786196827269,0.27207484897879,5.05064356885104e-09,0.0129416845551798,10.5982320897018,2.08262236248876e-06,0.491738510640677,5.44388477235125,0.655185153955049,0.804983822584957,39.7668007719174,84.9026596401628,145.238062750232,0.377020000000019,2.8028961616163
75,GA,500,0,0.20866768729182,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,5.13793007757241,0.0171224198195931,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.0402146010867358,0.00172237608092706,0.294251772352041,0.369382786595224,0.393040735046124,0.157851498681888,0.126332302737933,0.0141036953006596,8.50208076132944,1.23398337748285,39.9940130229274,0.0116183849949063,3.786196827269,0.27207484897879,0.000108760834606732,0.00888254781534443,10.5982320897018,4.76635718009777e-21,0.293108806230573,5.44388477235125,0.655185153955049,0.804983822584957,39.483188358166,137.766411690213,210.625027268443,0.377020000000019,2.8028961616163
75,GA,500,0,0.20866768729182,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,5.13793007757241,0.0211641866631687,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.0403349383656645,2.9686759491014e-07,0.294251772352041,0.0868797427746466,0.776611404998874,0.548845152765466,0.382511428775918,0.0737147737737849,10.9820913062275,3.86369206595293,15.4536701610948,0.0108942846340656,3.786196827269,0.240658301020635,9.33204421936443e-14,0.00648628598202915,10.5982320897018,1.48411450917507e-20,0.336104975430408,5.54791942808124,0.655185153955049,0.804983822584957,36.2260787496332,95.4512910130802,154.801493975455,0.377020000000019,2.8028961616163
75,GA,500,0,0.20866768729182,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,5.13793007757241,0.00433022193741729,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.0429332680984113,1.28396615314386e-14,0.294251772352041,0.0200806871856572,0.776611404998874,0.116336630909524,0.175079396236306,0.0257933224165465,0.927880954073363,0.864302204722035,38.9433940800345,0.0108942846340656,3.786196827269,0.195183142217982,9.33204421936443e-14,0.0162646538774265,10.5982320897018,2.59073245985411e-16,0.508695557723451,4.63615421152133,0.655185153955049,0.804983822584957,46.2623085325613,76.6516990420515,141.483724033693,0.377020000000019,2.8028961616163
75,GA,500,0,0.20866768729182,3.94418598402666,4.64235150199378,5.1976065809559,0.067405690267401,0.00657727631074845,0.0159582170284738,0.00657727631074845,0.113343416142512,0.0685203081287785,0.0159582170284738,0.0685203081287785,0.0495362723034005,5.13793007757241,0.0025006546644169,0.0362,0,0.0692,0.01,0.203136,0.0997904,0.023302,0.0063786,0,0.235996,3.8,0.00673868,0.37515,0.0888888888888889,0,0.00628146,1.382,0,0.0661112,0.477386,0.345761666483293,0,1.44,12.1,0.4995,2.19,5.0784,2.49476,0.58255,0.159465,21.0035842293907,5.8999,95,0.168467,9.37875,0.41875,2.91300251256281,0.1570365,34.55,0.154861111111111,1.65278,11.93465,0.663542620071984,1,0.0429332680984113,6.53861958016726e-07,0.294251772352041,0.0200806871856572,0.393040735046124,0.116336630909524,0.175079396236306,0.0257933224165465,0.868881429667342,0.864302204722035,19.0767621821523,0.0108942846340656,3.786196827269,0.195183142217982,5.84732520416007e-06,0.12027741568059,10.5982320897018,2.59073245985411e-16,0.508695557723451,4.63615421152133,0.561313327954834,0.804983822584957,47.3377450881043,76.6515465157876,142.558971111809,0.377020000000019,2.8028961616163
